characterId,name,realName,gender,status,dob,dod
3452,Steve Rogers,Steven Grant Rogers,Male,Alive,"July 4, 1918[17][18]",
3453,Steve Rogers/President Steve Rogers,Steven Grant Rogers,Male,Alive,,
3454,Steve Scott,Stephen James Young Scott,Male,Alive,,
3455,Steve Wilson,Steve Wilson,Male,Alive,,
3456,Steven,Steven,Male,Deceased,,
3457,Steven Benowitz,Steven Benowitz,Male,Alive,,
3458,Steven Grant (Fiction),Steven Grant,Male,Fictional,,
3459,Stevie,Steven,Male,Alive,,
3460,Stewart Finney,Stewart Finney,Male,In Custody,,
3461,Stewart Schmidt,Stewart Schmidt,Male,Alive,,
3462,Stick,,Male,Deceased,,May-16
3463,Stirling Adams,Stirling Adams,Male,Deceased,,2005
3464,Stoltz,Stoltz,Male,Deceased,,Spring 2018
3465,Stone,,Male,Alive,,
3466,Ben Stoss,Ben Stoss,Male,Alive,,
3467,Strieber,Strieber,Male,Alive,,
3468,Stu,Stu,Male,Alive,,
3469,Stuart,Stuart,Male,Alive,,
3470,Sue Lorman,Sue Lorman,Female,Alive,,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
3471,Sugar,,Male,Alive,,
3472,Sui-San,Sui-San,Female,Unknown,,
3473,Sullivan,Sullivan,Male,Deceased,,Early 2015
3474,Sullivian,Sullivian,Male,Alive,,
3475,Sunil Bakshi,Sunil Bakshi,Male,Deceased,1980,Apr-15
3476,Sunil Bakshi/Framework,Sunil Bakshi,Male,Deleted,2017 (Real World),2017
3477,Sunjina Nadeer,Sunjina Nadeer (संजना नदीर),Female,Deceased,May 4th,"May 4, 2012"
3478,Superior,Anton Ivanov (Антон Иванов),Male,Deceased,,Spring 2018
3479,Supreme Intelligence,Supreme Intelligence,,Active,,
3480,Surtur,Surtur,Male,Deceased,,Late 2017
3481,Surtur/Party Prince Thor,Surtur,Male,Alive,,
3482,Susan Ellerh,Susan Kimball (nubile)Susan Ellerh,Female,Alive,,
3483,Susan Harris,Susan Harris,Female,Alive,,
3484,Susan Morse,Susan Morse,Female,Alive,,
3485,Susanna (S.H.I.E.L.D.),Susanna,Female,Alive,,
3486,Susanna (Waitress),Susanna,Female,Alive,,
3487,Suzan Yang,Suzan Yang,Female,Alive,,
3488,Suzanne Bogg,Suzanne Bogg,Female,Unknown,,
3489,Suzy,Suzy,Female,Alive,,
3490,Sway Calloway,Sway Calloway,Male,Alive,,
3491,Sweat Shop Agent,,Female,Alive,,
3492,Sydney N. Bradley,Sydney N. Bradley,Male,Alive,,
3493,Sylvie Laufeydottir,Loki Laufeydottir,Female,Alive,,
3494,Synthetic Man,Synthetic Man,Male,Unknown,,
3495,T'Chaka,T'Chaka,Male,Deceased,,"June 22, 2016"
3496,T'Chaka/Killmonger's War,T'Chaka,Male,Alive,,
3497,T'Chaka/Ravager T'Challa,T'Chaka,Male,Alive,,
3498,T. Beach,T. Beach,Male,Alive,,
3499,T. Mitchell,T. Mitchell,Male,Deceased,,Mar-17
3500,T. Nguyen,T. Nguyen,,Deceased,,2016
3501,T. Vanchat,T. Vanchat,Male,Alive,,
3502,T.A.H.I.T.I. Patient 4,,Male,Deceased,,
3503,T.A.H.I.T.I. Patient 5,,Female,Deceased,,
3504,Tabitha Harrington,Tabitha Harrington,Female,Alive,,
3505,Tad,Tad,Male,Alive,,
3506,Tadashi Morita,Tadashi Morita,Male,Unknown,,
3507,Tak,Tak,Male,Alive,,
3508,Tall Zealot,,Male,Deceased,,Early 2017[1][2][3]
3509,Talos,Talos,Male,Alive,,
3510,Talos' Daughter,,Female,Alive,,
3511,Tamar,Tamar,Female,Alive,,
3512,Tammy Hattley,Tammy Hattley,Female,In Custody,,
3513,Tanaka,Tanaka,Female,Alive,,
3514,Tanya,Tanya,Female,Alive,,
3515,Tanya Mills,Tanya Mills,Female,Alive,,
3516,Taryan,Taryan Kasius,Male,Alive,,
3517,Taryan/Destroyed Earth,Taryan Kasius,Male,Alive,,
3518,Tasba,Tasba,Female,Unknown,,
3519,Tasba/Party Prince Thor,Tasba,Female,Alive,,
3520,Taserface,Taserface,Male,Deceased,,October 2014[1]
3521,Taserface/Ravager T'Challa,Taserface,Male,Alive,,
3522,Tasha Bowles,Tasha Bowles,Female,Alive,,
3523,Tashi,Tashi,Male,Unknown,,
3524,Taskmaster,Antonia Dreykov (Антония Дрейкова),Female,Alive,Late 1990s - Early 2000s,
3525,Tat,Tat,Male,Alive,,
3526,Tate,Tate,Male,Alive,,
3527,Tato Lopez,Tato Lopez,Male,Unknown,,
3528,Tattooed Doorman,,Male,Alive,,
3529,Taweret,Taweret,Female,Alive,,
3530,Tawni,Tawni,Female,Deceased,,1983
3531,Taylor (Astronaut),Taylor,Male,Deceased,,
3532,Taylor (Clerk),Taylor,Male,Alive,,
3533,Taylor (Mother),Taylor,Female,Alive,,
3534,Taylor (Reporter),Taylor,Male,Alive,,
3535,Teardrop Brother,Valdez,Male,In Custody,,
3536,Ted (Dealer),Ted,Male,Deceased,,2016
3537,Ted (London),Ted,Male,Alive,,
3538,Tefnut,Tefnut,Female,Alive,,
3539,Tefnut's Avatar,,Female,Deceased,,2025
3540,Ten Rings Agent,,Male,Alive,,
3541,Tentacled Creature,,,Deceased,,Nov-15
3542,Terence Patel,Terence Patel,Male,Alive,,
3543,Terence Rogers,Terence Rogers,Male,Alive,,
3544,Terrazi,Terrazi,Male,Alive,,
3545,Terry,Terry,Male,Alive,,
3546,Tess,Tess,Female,Alive,,2091 (resurrected by the Kree Watch)
3547,Tezuka,Tezuka,Female,Alive,,
3548,Thaddeus Ross,Thaddeus E. Ross,Male,Alive,,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
3549,Thaddeus Ross/Age of Ultron,Thaddeus E. Ross,Male,Deceased,,Spring 2015
3550,Thaddeus Ross/Avengers Assassinated,Thaddeus E. Ross,Male,Alive,,
3551,Thaddeus Ross/Killmonger's War,Thaddeus E. Ross,Male,Alive,,
3552,Thanos,Thanos,Male,Deceased,1013–1018,Mid-2018
3553,Thanos/Age of Ultron,Thanos,Male,Deceased,,2015
3554,Thanos/Cosmic Time Heist,Thanos,Male,Deceased,1013-1018,October 2023 (time-traveled from August 2014)
3555,Thanos/Illuminati Assembled,Thanos,Male,Deceased,,2018
3556,Thanos/Party Prince Thor,Thanos,Male,Alive,,
3557,Thanos/Ravager T'Challa,Thanos,Male,Alive,,
3558,Thanos/Super Soldier Peggy Carter,Thanos,Male,Alive,,
3559,Thanos/Zombie Outbreak,Thanos,Male,Zombified,,
3560,The First,,Male,Deceased,,Mid-2019
3561,The Other,,Male,Deceased,,August 2014[2]
3562,The Second,,Male,Deceased,,Mid-2019
3563,The Third,,Female,Deceased,,Mid-2019
3564,Thelma Crawford,Thelma Crawford,Female,Alive,,
3565,Thembi Wallace,Thembi Wallace,Female,Alive,,
3566,Thena,Thena,Female,Alive,,
3567,Theo,Theo,Male,Alive,,
3568,Theo A. Kamp,Ted Russell Kamp,Male,Alive,,
3569,Theo Boskowtiz,Theo Boskowtiz,,Alive,2011-2012,
3570,Theo Broussard,Theo Broussard,Male,Deceased,,Jun-16
3571,Theo Nelson,Theo Nelson,Male,Alive,,
3572,Thomas (Agent),Thomas,Male,Deceased,,Spring 2018
3573,Thomas (Army),Thomas,Male,Alive,,
3574,Thomas (Kitchen Irish),Thomas,Male,Deceased,,"October 28, 2015"
3575,Thomas Blaskowski,Thomas Blaskowski,Male,Alive,,
3576,Thomas Gloucester,Thomas Gloucester,Male,Deceased,,"July 21, 1947"
3577,Thomas Nash,Thomas Nash,Male,Deceased,,Early 2014
3578,Thomas Richards,Thomas Richards,Male,Alive,,
3579,Thomas Roberts,Thomas Albert Roberts,Male,Alive,,
3580,Thomas Ward,Thomas Ward,Male,Alive,,
3581,Thomas Wright,Thomas Wright,Male,Deceased,,2017
3582,Thompson,Thompson,Female,Alive,,
3583,Thor,Thor Odinson,Male,Alive,964 A.D.–965 A.D.[2][11],"June 2, 2010 (revived by Mjølnir)"
3584,Thor (American Actor),,Male,Alive,,
3585,Thor (Asgardian Actor),,Male,Alive,,
3586,Thor/Age of Ultron,Thor Odinson,Male,Deceased,,Spring 2015
3587,Thor/Asgard Time Heist,Thor Odinson,Male,Alive,,
3588,Thor/Avengers Assassinated,Thor Odinson,Male,Deceased,964 A.D.–965 A.D.,"June 1, 2010"
3589,Thor/New York Time Heist,Thor Odinson,Male,Alive,,
3590,Thor/Party Prince Thor,Thor Odinson,Male,Alive,,
3591,Thor/Zombie Outbreak,Thor Odinson,Male,Alive,,
3592,Thornally,Thornally,Male,Deceased,,
3593,Throg,Thor Odinson,Male,Alive,,
3594,Thurow,Thurow,Male,Alive,,
3595,Thurston Koenig,Thurston Koenig,Male,Alive,,
3596,Ti Asha,Ti Asha,Female,Alive,,
3597,Tiago,Tiago,Male,Alive,,
3598,Tiamut the Communicator,Tiamut,Male,Deceased,,
3599,Tibius Lark,Tibius Lark,Male,Unknown,,
3600,Tibor,Tibor,Male,Deceased,,2016
3601,Tilda Johnson,Matilda Maybelline Dillard,Female,Alive,,
3602,Tilden,Tilden,Male,Alive,,
3603,Tillman,Tillman,Male,Alive,,
3604,Tim,Tim,Male,Alive,,
3605,Tim Bennett,Tim Bennett,Male,Deceased,1988-1990,2005-2006
3606,Tim Maguire,Timothy Maguire,Male,Deceased,,2014
3607,Timmy,Timmy,Male,Alive,,
3608,Timmy Nelson,Timmy Nelson,Male,Alive,,
3609,Tina,Tina,Female,Alive,,
3610,Tina Adams,Tina Adams,Female,Alive,,
3611,Tina Minoru,Tina Minoru,Female,Alive,,
3612,Tinker,Tinker,Male,Deceased,,Mid-2019
3613,Tinkerer,Phineas Mason,Male,Alive,,
3614,Tiny,,Male,Alive,,
3615,Tiny McKeever,Brian McKeever,Male,Alive,,
3616,Tippy-Toe,Tippy-Toe,Female,Alive,,
3617,Tisha,Tisha,Female,Alive,,
3618,Titania,Mary MacPherran,Female,Alive,,
3619,Titanium Man,Boris Bullski,Male,Unknown,,
3620,TJ,,Male,Alive,,
3621,Toad,Toad,Male,Deceased,,Mid-2019
3622,Tobias Ford,Tobias Ford,Male,Unknown,,
3623,Todd,Todd,Male,Deceased,,Spring 2018
3624,Todd Bowles,Todd Robert Bowles,Male,Alive,,
3625,Todd Chesterfield,Todd Chesterfield,Male,Alive,,
3626,Todd Davis,Todd Davis,Male,Alive,"March 1, 1951[2]",
3627,Todd Neiman,Todd Neiman,Male,Alive,,
3628,Todd White,Todd White,Male,In Custody,,
3629,Tokiko Minoru,Tokiko Minoru,Female,Deceased,,
3630,Tokiko Minoru/Dark Dimension,Tokiko Minoru,Female,Unknown,,
3631,Tolbert,Tolbert,Male,Alive,,
3632,Tom (Neighbor),Tom,Male,Alive,,
3633,Tom (S.H.I.E.L.D.),Tom,Male,Alive,,
3634,Tom Belkin,Tom Belkin,Male,Alive,,
3635,Tom Benson,Thomas Benson,Male,Deceased,,2017
3636,Tom Benson/Monolith Recreation,Tom Benson,Male,Destroyed,Mid-2019,Mid-2019
3637,Tom Ridenhour,Thomas Ridenhour,Male,Deceased,,"August 29, 2017"
3638,Tom Weems,Thomas Weems,Male,Deceased,,"November 29, 2016"
3639,Tomas,Tomas,Male,Alive,,
3640,Tomas Calderon,Tomás Calderon,Male,Unknown,,
3641,Tomas Ciancio,Tomas Ciancio,Male,Alive,,
3642,Tommy (Roxxon),Tommy,Male,Deceased,,"February 25, 2009[1][2]"
3643,Tommy (Wilson Family Seafood),Tommy,Male,Alive,,
3644,Tommy Chang,Tommy Chang,Male,Alive,,
3645,Tommy Fontana,Tommy Fontana,Male,Alive,,
3646,Tommy Maximoff,Thomas Maximoff,Male,Deleted,November 2023 (real world),November 2023 (real world)
3647,Tommy Maximoff/Illuminati Assembled,Thomas Maximoff,Male,Alive,,
3648,Tommy O'Neal,Tommy O'Neal,Male,Alive,,
3649,Tone,,Male,Deceased,,Nov-15
3650,Tony (Aide),Tony,Male,Alive,,
3651,Tony (Bartender),Tony,Male,Alive,,
3652,Tony (New York),Tony,Male,Alive,,
3653,Tony (Patient),Tony,Male,Alive,,
3654,Tony Caine,Anthony Caine,Male,Alive,,
3655,Tony Diaz,Tony Diaz,Male,Deceased,,Late 2013
3656,Tony Gnucci,Tony Gnucci,Male,Deceased,,"November 9, 2016"
3657,Tony Isabella,Tony Isabella,Male,Alive,,
3658,Tony Kay,Tony Kay,Male,Alive,,
3659,Tony Stark/Camp Lehigh Time Heist,Anthony Edward Stark,Male,Unborn,,
3660,Tony Stark/Killmonger's War,Anthony Edward Stark,Male,Deceased,,2009
3661,Tooms,Tooms,Male,Alive,,
3662,Toothgnasher,Tanngrisnir,Male,Alive,,
3663,Toothgrinder,Tanngnjóstr,Male,Alive,,
3664,Topaz,Topaz,Female,Deceased,,Late 2017[1]
3665,Topaz/Party Prince Thor,Topaz,Female,Alive,,
3666,Topher,Topher Vasquez,Male,Unknown,,
3667,Toro,Toro,Male,Alive,,
3668,Torrance,Torrance,Male,Alive,,
3669,Torre,Torre,Male,Alive,,
3670,Torres (Agent),Torres,,Deceased,,
3671,Torres (Doctor),Torres,Female,Alive,,
3672,Torres (Security Guard),Torres,Male,Deceased,,Mid-2019[1][2]
3673,Torx,,Female,In Custody,,
3674,Toshiro Mori,Mori Toshiro (森俊郎),Male,Deceased,,Mar-15
3675,Tough Guy Leader,,Male,Deceased,,"May 14, 2010[1][2]"
3676,Toxic Janitor,,Male,Fictional,,
3677,Tracy Farnum,Tracy Farnum,Female,Alive,,
3678,Tracy Smith,Tracy Smith,Female,Alive,,
3679,Tracy Wilson,Tracy Wilson,Female,Unknown,,
3680,Translator,,Male,Alive,,
3681,Trevor Khan,Trevor Khan,Male,Deceased,,Mid-2019
3682,Trevor Slattery,Trevor Slattery,Male,Alive,,
3683,Trip,Trip,Male,Alive,,
3684,Trish Walker,Patricia Walker,Female,In Custody,,
3685,Triton,Triton,Male,Alive,,
3686,Trixie,Trixie,Female,Alive,,
3687,Trok,Trok,Male,Alive,,
3688,Troy McGatlin,Troy McGatlin,Male,Deceased,,"May 31, 2010"
3689,Trudy,Trudy,Female,Alive,,
3690,Tua,Tua,Male,Deceased,,2016
3691,Tuan,Tuan,Male,Unknown,,
3692,Tucker Price (ARN),Tucker Price,Male,Alive,,
3693,Tucker Price (Roxxon),Tucker Price,Male,Alive,,
3694,Tucker Shockley,Tucker Shockley,Male,In Custody,,
3695,Tullk,Tullk,Male,Deceased,,October 2014[1]
3696,Turk Barrett,Turk Barrett,Male,Alive,,
3697,Turkish Old Man,,Male,Alive,,
3698,Turner,Turner,Male,Alive,,
3699,Tweaky,,Female,Alive,,
3700,Ty,Ty,Male,In Custody,,
3701,Tyanna Lazaukas,Tyanna Lazaukas,Female,Alive,,
3702,Tye,Tye,Male,Deceased,,2091
3703,Tyesha Hillman,Tyesha Marie Hillman (birth name)Tyesha Marie Hillman Khan (legal name),Female,Alive,,
3704,Tyler (Hand),Tyler,Female,Alive,,
3705,Tyler (S.H.I.E.L.D.),Tyler,Male,Alive,,
3706,Tyler Corbyn,Tyler Corbyn,Male,Alive,,
3707,Tyler Hayward,Tyler Hayward,Male,In Custody,,
3708,Tyler Stuart,Tyler Stuart,Male,Alive,,
3709,Tyr,Tyr,Male,Alive,,
3710,Tyrone,Tyrone,Male,Deceased,,
3711,Tyrone DeGrasse,Tyrone DeGrasse,Male,Deceased,,
3712,Tyrone Johnson/Dark Dimension,Tyrone Johnson,Male,Destroyed,,
3713,Tyrone Johnson/Tandy Bowen Drug Addict,Tyrone Johnson,Male,Alive,,
3714,Tyrone Johnson/Tandy Bowen Engineer,Tyrone Johnson,Male,Alive,,
3715,Tyson,Tyson,Male,Alive,,
3716,U.S. Agent,Jonathan F. Walker,Male,Alive,,
3717,U.S. Marshal,,Female,Alive,,
3718,Ulik,Ulik,Male,Unknown,,
3719,Ultimo,,,Destroyed,,
3720,Ultron,Ultron,Male (masculine programming & voice),Destroyed,May 2015[1],May 2015[1]
3721,Ultron/Age of Ultron,Ultron,Male (masculine programming & voice),Deleted,2015,
3722,Ultron/Illuminati Assembled,Ultron,,Unknown,,
3723,Ulysses Klaue,Ulysses Klaue,Male,Deceased,,Jul-16
3724,Ulysses Klaue/Killmonger's War,Ulysses Klaue,Male,Deceased,,2009
3725,Ulysses S. Gr-ant,,Male,Alive,,
3726,Uncle Teddy,,Male,Alive,,
3727,Unique,Unique,Male,Alive,,
3728,Uri Dubrovsky,Uri Dubrovsky,Male,Deceased,,
3729,Uriah,Uriah,None (masculine appearance & voice),Alive,,
3730,Ursa Major,Mikhail Uriokovitch Ursus (Михаил Уриокович Урсус),Male,Unknown,,
3731,Uzman,Uzman,Male,In Custody,,
3732,V. Ramirez,V. Ramirez,,Deceased,,2016
3733,Valdez,Valdez,Female,Alive,,
3734,Valentina Allegra de Fontaine,Valentina Allegra de Fontaine,Female,Alive,,
3735,Valkyrie,Brunnhilde[1],Female,Alive,,
3736,Valkyrie/Party Prince Thor,Brunnhilde,Female,Alive,,
3737,Valtorr,Valtorr,Male,Alive,,
3738,Vance Caruthers,Vance Caruthers,Male,Alive,,
3739,Vando,,Male,Deceased,,Feb-16
3740,Vanessa,Vanessa,Female,Alive,,
3741,Vanessa Marianna,Vanessa Marianna,Female,Alive,,
3742,Vapor,Ann Darnell,Female,Alive,,
3743,Vasily Karpov,Vasily Karpov (Василий Карпов),Male,Deceased,,"June 19, 2016"
3744,Vasquez (Guard),Vasquez,Male,Alive,,
3745,Vasquez (NYPD),Vasquez,Male,Alive,,
3746,Vassant,Vassant,Male,Alive,,
3747,Vaughn,Vaughn,Male,Alive,,
3748,Vaughn Kaye,Vaughn Kaye,Male,Alive,,
3749,Vector,Simon Utrecht,Male,Alive,,
3750,Vega,Vega,Male,In Custody,,
3751,Velt,Velt,Male,Deceased,,1945
3752,Venom,Venom,Agender,Alive,,
3753,Venue Manager,,Male,Alive,,
3754,Vera,Vera,Female,Alive,,
3755,Vera Brezneva,Vera Viktorovna Galushka,Female,Alive,,
3756,Vernon Masters,Vernon Masters,Male,Unknown,,
3757,Vernon Muñoz,Vernon Muñoz,Male,Alive,,
3758,Vic,Vic,Male,Unknown,,
3759,Vic Jusufi,Vic Jusufi,Male,In Custody,,
3760,Vicar,,Male,Deceased,,2091
3761,Victor (Disciples of Ammit),Victor,Male,Alive,,
3762,Victor (Drug Dealer),Victor,Male,Alive,,
3763,Victor (Harlem),Victor,Male,Alive,,
3764,Victor Mancha,Victor Mancha,Male,Unknown,,
3765,Victor Ramon,Victor Ramon,Male,Deceased,,Late 2016
3766,Victor Stein,Victor Stein,Male,Alive,,November 2017 (later resurrected)
3767,Victor Stein/Healing Algorithm,Victor Stein,Male,Deleted,,2018
3768,Victoria Hand,Victoria Louise Hand,Female,Deceased,,Early 2014
3769,Victoria Hand/Framework,Victoria Louise Hand,Female,Deleted,,2017
3770,Victoria Hand/History Altered by Chronicoms,Victoria Louise Hand,Female,Alive,,
3771,Victoria Helstrom,Victoria Helstrom,Female,Alive,,
3772,Victoria Kafka,Victoria Kafka,Female,Alive,,
3773,Victoria Snow,Victoria Snow,Female,Alive,,
3774,Vido Arocho,Estevido Arocho,Male,Alive,,
3775,Vihaan Ramamurthy,Vihaan Ramamurthy,Male,Alive,,
3776,Vijay Nadeer,Vijay Nadeer (विजय नदीर),Male,Unknown,"May 7, 1983",
3777,Vijay Nadeer/Framework,Vijay Nadeer,Male,Deceased,April 2017 (Real World),Apr-17
3778,Viking Loki,Loki Laufeyson,Fluid (masculine appearance),Unknown,,
3779,Viktor,Viktor (Виктор),Male,Alive,,
3780,Viktor Orlov,Viktor Orlov,Male,In Custody,,
3781,Vilca,Vilca,Male,In Custody,,
3782,Vin-Tak,Vin-Tak,Male,Alive,,
3783,Vincent,Vincent,Male,Deceased,,2017
3784,Vincent Beckers,Vincent Beckers,Male,Deceased,"April 2, 1900[1]","December 9, 1978[1]"
3785,Vinny,,Male,Alive,,
3786,Vinorovsky,Vinorovsky,Male,Alive,,
3787,Viola,Viola,Female,Alive,,
3788,Violet,Violet,Female,Alive,,
3789,Virgil,Virgil,Male,Deceased,,2091
3790,Viro,Viro,Male,Deceased,,Mid-2019
3791,Vision,Vision,Male (masculine programming & voice),Destroyed,May 2015[5],Spring 2018 (reversed by the Time Stone and destroyed again)[2]
3792,Vision/Chaos Magic Recreation,Vision,Male (masculine programming and voice),Deleted,November 2023 (real world),November 2023 (real world)
3793,Vision/Zombie Outbreak,Vision,Male (masculine programing & voice),Destroyed,,Spring 2018
3794,Vladimi,Vladimi,Male,Alive,,
3795,Vladimir Putin,Vladimir Vladimirovich Putin (Владимир Владимирович Путин),Male,Alive,"October 7, 1952",
3796,Vladimir Ranskahov,Vladimir Ranskahov (Владимир Ранскагов),Male,Deceased,,Early 2015
3797,Volstagg,Volstagg,Male,Deceased,,Late 2017
3798,Volstagg (Asgardian Actor),,Male,Alive,,
3799,Volstagg/Avengers Assassinated,Volstagg,Male,Alive,,
3800,Volstagg/Party Prince Thor,Volstagg,Male,Alive,,
3801,Voltara,Voltara,Female,Fictional,,
3802,Vor,,Male,Deceased,,Spring 2018
3803,Vorker,Vorker,Male,Deceased,,Oct-14
3804,Vulcan Leader,,Male,Alive,,
3805,Vulture,Adrian Toomes,Male,Alive,,
3806,W'Kabi,W'Kabi,Male,In Custody,,
3807,W'Kabi/Ravager T'Challa,W'Kabi,Male,Alive,,
3808,Wahl,Wahl,Male,Deceased,,Spring 2018
3809,Waipo Chen,Chen,Female,Alive,,
3810,Wal Rus,Wal Rus,Male,Alive,,
3811,Waleed,Waleed,Male,Deceased,,2025
3812,Walker,Walker,Male,Deceased,,May-15
3813,Walt Cooper,Walter Cooper,Male,Alive,,
3814,Walt Hadfield,Walter Hadfield,Male,,,
3815,Walter (Atlas),Walter,Male,Alive,,
3816,Walter (Soldier),Walter,Male,Alive,,
3817,Walter Thomas,Walter Thomas,Male,Alive,,
3818,War Beast,,,Deceased,,
3819,War Machine,James Rupert Rhodes,Male,Alive,"October 6, 1968[10]",
3820,Ward Meachum,Ward Meachum,Male,Alive,"September 19, 1986",
3821,Warshauer,Warshauer,Male,Alive,,
3822,Washburn,Washburn,Male,Alive,,
3823,Wasp,Hope van Dyne,Female,Alive,1979–1980,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
3824,Wasp/Zombie Outbreak,Hope van Dyne,Female,Zombified,,
3825,Watchdog Alpha,,Male,Deceased,,Apr-16
3826,The Watcher,Uatu,Male,Alive,,
3827,Watcher Informant,,Male,Alive,,
3828,Watcher Informant/Camp Lehigh Time Heist,,Male,Alive,,
3829,Watoomb,Watoomb,Male,Alive,,
3830,Watson,Watson,Male,Alive,,
3831,Watts,Watts,Male,Alive,,
3832,Waverlyflams,,Male,Alive,,
3833,Wayne,Wayne,Male,Deceased,,Mid-2019
3834,Wayne Olsen,Wayne Olsen,Male,Alive,,
3835,Weasel,,Male,Alive,,
3836,Webb,Webb,Female,Alive,,
3837,Webster,Webster,Male,Alive,,
3838,Weiss,Weiss,Male,Alive,,
3839,Wellers,Wellers,Male,Deceased,,Late 2017
3840,Wendell Levi,Wendell Levi,Male,In Custody,,
3841,Wendell Rand,Wendell Rand,Male,Deceased,"December 19, 1965[1]",Late 2001[2]
3842,Wendy (DHS),Wendy,Female,Alive,1987-1988,
3843,Wendy (Millennial),Wendy,Female,Alive,,
3844,Wendy Conrad,Wendy Conrad,Female,Alive,,
3845,Wendy Dunnavant,Wendy Dunnavant,Female,Alive,,
3846,Wendy Ross-Hogarth,Wendy Ross-Hogarth,Female,Deceased,,Apr-15
3847,Wendy Spector,Wendy Spector,Female,Deceased,,2024
3848,Werner von Strucker,Werner von Strucker,Male,Deceased,,Spring 2018
3849,Wernher von Braun,Wernher Magnus Maximilian Freiherr von Braun,Male,Deceased,,
3850,Whiplash,Ivan Antonovich Vanko (Иван Антонович Ванко),Male,Deceased,"February 15, 1968[2]","May 31, 2010"
3851,Whitcher,Whitcher,Female,Alive,,
3852,White,White,Male,Deceased,,
3853,White Power Dave,Dave,Male,In Custody,,
3854,White Vision,Vision,Male (masculine programming and voice),Active,Nov-23,
3855,Whitley,Whitley,Male,Alive,,
3856,Whitney Frost,Agnes Cully,Female,In Custody,"May 9, 1911[6]",
3857,Whizzer,Robert Coleman,Male,Deceased,,Mid-2017
3858,Wilcox,Wilcox,Male,Alive,,
3859,Wilfred Malick,Wilfred Malick,Male,Deceased,,Early 1970
3860,Wilfred Malick/History Altered by Chronicoms,Wilfred Malick,Male,Deceased,,"July 4, 1976"
3861,Wilfred Nagel,Wilfred Nagel,Male,Deceased,,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)Spring 2024
3862,Wilhelm Keitel,Wilhelm Bodewin Johann Gustav Keitel,Male,Deceased,,
3863,Wilkes,Wilkes,Male,Alive,,
3864,Will Adams,Will Adams,Male,Alive,,
3865,Will Daniels,William Daniels,Male,Deceased,,November 2015[4]
3866,Will Simpson,William Simpson,Male,Deceased,,Mid-2017
3867,William A. Scott,William A. Scott,Male,Unknown,,
3868,William Dole,William Dole,Male,Deceased,,Early 1931
3869,William Gabriel,William Gabriel,Male,Alive,,
3870,William Ginter Riva,William Ginter Riva,Male,Alive,,
3871,William Hart,William Hart,Male,Alive,,
3872,William J. Law III,William J. Law III,Male,,,
3873,William Lopez,William Lopez,Male,Deceased,,
3874,William May,William May,Male,Alive,,
3875,William McKinley,William McKinley Jr.,Male,Deceased,"January 29, 1843","September 14, 1901"
3876,William Morita,William Morita,Male,Unknown,,
3877,William Pike,William Pike,Male,Alive,,
3878,William Rawlins,William J. Rawlins III,Male,Deceased,Early-Mid 1962[7],"December 14, 2016"
3879,Williams,Williams,Male,Alive,,
3880,Willie Gomez,Willie Gomez,Male,Alive,,
3881,Wilma Cully,Wilma Cully,Female,Alive,May 1877-May 1888[1],
3882,Wilson (Agent),Wilson,Male,Alive,,
3883,Wilson (Nurse),Wilson,Female,Alive,,
3884,Wilson (Terrorist),Wilson,Male,In Custody,,
3885,Wilson Broadbent,Wilson Broadbent,Male,Alive,,
3886,Wilton,Wilton,Female,Alive,,
3887,Winn,Winn,Male,Deceased,,Late 2017[1][2]
3888,Winnifred Barnes,Winnifred Barnes,Female,Deceased,,
3889,Winslow/Framework,Calvin L. Johnson,Male,Deleted,,2017
3890,Winston,Winston,Male,Alive,,
3891,Winston Churchill,Winston Leonard Spencer-Churchill,Male,Deceased,,
